Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
prerank,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),0.33379507549180315,1.3315639128515402,0.0637037037037037,0.2701264796017735,1.0,34/81,25.77%,LY96;FADD;TLR9;PYCARD;IFNGR1;HSPB1;NOD2;LGALS9;OAS1;CCL3;TYROBP;EPHB2;TMEM106A;HAVCR2;BCL10;STAT3;LILRP2;CD86;IL1A;IFNG;SYK;LCP1;OAS3;CLEC7A;LILRA2;FCGR3A;ISL1;IFIH1;CD84;TLR1;HLA-E;THBS1;ARHGEF2;OAS2,GO_Biological_Process_2023
prerank,Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469),0.45380876045779023,1.3315344290054292,0.12998266897746968,0.26971340115186104,1.0,6/18,11.28%,RAP1GDS1;CCDC47;BCAP31;BAK1;PML;TMCO1,GO_Biological_Process_2023
prerank,Bicellular Tight Junction Assembly (GO:0070830),-0.3448946263811541,-1.331516771491008,0.09921671018276762,0.35343306892659504,1.0,13/44,12.34%,CLDN14;CLDN1;FRMPD2;SLC39A9;RAMP2;MARVELD2;CLDN5;ESAM;DLG1;CDH5;OCEL1;CLDN16;CLDN15,GO_Biological_Process_2023
prerank,Regulation Of Response To External Stimulus (GO:0032101),0.3130335405219646,1.3314967377419864,0.04899135446685879,0.2693194885130836,1.0,31/116,17.23%,CASP8;USP14;PTGES;NMT1;BIRC3;TREM2;LRP8;GRN;ZMPSTE24;NLRP5;CD55;CASP4;NRG1;CASP1;IRF1;ERAP1;NOD2;EPHB2;NMT2;GUCY2F;P2RX4;PSMA6;BCL6;IL1RL2;NLRP13;HCK;NLRP4;CARD16;NLRP1;PIK3AP1;PARK7,GO_Biological_Process_2023
prerank,T Cell Activation Involved In Immune Response (GO:0002286),0.43529480916469465,1.3310221817636576,0.11683848797250859,0.26956257623145286,1.0,13/23,33.91%,ICAM1;CD74;FCER1G;ITGAL;MDK;IFNA1;LILRB1;LCP1;IFNE;TNFSF18;IFNA14;IFNB1;IFNA2,GO_Biological_Process_2023
prerank,Peptidyl-Proline Modification (GO:0018208),0.435303464330699,1.330107873347253,0.12248322147651007,0.2704694175107966,1.0,9/22,22.34%,PPIAL4C;PPIH;PPIA;PPIAL4G;PPIL1;FKBP1A;OGFOD1;FKBP1B;PPID,GO_Biological_Process_2023
prerank,Endothelial Cell Migration (GO:0043542),0.3781681439028713,1.3301062259031036,0.09390444810543658,0.27000389355638904,1.0,8/37,10.39%,S100P;S100A9;RHOA;S100A2;LGALS8;EMP2;RAB13;CORO1B,GO_Biological_Process_2023
prerank,Neutrophil Chemotaxis (GO:0030593),0.3423396068227449,1.3300857153661505,0.07749627421758569,0.26957167557344885,1.0,24/67,23.54%,TREM1;CCL20;S100A9;CCL3L1;FCER1G;CCL4L1;PPIA;CXCL3;CXCL5;CCL3;SAA1;ITGB2;CCL4;CXCL6;CXCL1;CCL8;CCL7;NCKAP1L;SYK;PF4V1;PIK3CD;CCL26;EDN1;CXCL11,GO_Biological_Process_2023
prerank,Regulation Of Vasoconstriction (GO:0019229),-0.3892806548845722,-1.3300077163274207,0.10761154855643044,0.3549470072248153,1.0,15/26,27.37%,ECE1;AVPR2;TBXA2R;BMPR2;PER2;AVPR1A;AGT;BDKRB2;F2R;ACE2;AVPR1B;ZDHHC21;ATP2B1;FGA;FGB,GO_Biological_Process_2023
prerank,Cortical Actin Cytoskeleton Organization (GO:0030866),0.4589036848765595,1.3298162056345602,0.1157167530224525,0.2695242793781168,1.0,8/18,20.51%,RHOQ;FMNL2;RAB13;PLEK;TNF;NCKAP1L;LCP1;NCKAP1,GO_Biological_Process_2023
prerank,Endosomal Transport (GO:0016197),0.3012512867856976,1.3286821164216656,0.05006765899864682,0.27092000483954515,1.0,42/150,21.71%,SQSTM1;TMCC1;SNX2;PTPN23;ANKRD27;UBE2O;HGS;WIPF3;RAB35;CCDC22;CLTC;TRIM27;LAPTM4B;CORO1C;STX6;VPS35;RAB10;DENND5A;DPY30;RAB13;RAB7A;CCDC93;SNX3;EHD1;SORT1;EPS15;RAB6B;STX10;BLOC1S2;TMEM87B;SNF8;MICALL1;RAB43;ARHGAP1;SNX27;CHMP1A;VAMP3;CALY;VPS52;PLEKHA3;ARL1;SNX17,GO_Biological_Process_2023
prerank,Negative Regulation Of Transport (GO:0051051),0.38442657070159125,1.3270738905205663,0.10793650793650794,0.2730347098104489,1.0,18/37,31.31%,EGF;ITGAV;CRYAB;YRDC;NRG1;WWP2;RAB7A;SNX3;LILRB1;PXK;ARL6IP5;SFRP4;MCTP1;PPM1F;MTMR2;LGALS3;SNX12;CTTNBP2NL,GO_Biological_Process_2023
prerank,Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),-0.43632873560170404,-1.3267920396629578,0.1159090909090909,0.3597754104387928,1.0,9/16,26.34%,FGFR2;NOTCH1;IGF1;BMPR1A;BMP10;ZFPM2;MEF2C;TGFBR3;ERBB4,GO_Biological_Process_2023
prerank,Sterol Metabolic Process (GO:0016125),-0.3141052445500474,-1.3267277677669285,0.06285714285714286,0.3583761435418167,1.0,12/56,11.47%,CYP4V2;LCAT;CYP46A1;APOA1;CLN8;FDX1;CEL;PRKAG2;CYP7A1;GBA2;APOB;CYP8B1,GO_Biological_Process_2023
prerank,Regulation Of Intracellular Protein Transport (GO:0033157),0.40040225431135423,1.326304178134784,0.11166666666666666,0.27388085560465747,1.0,9/31,11.79%,RUFY3;SIRT7;B3GAT3;ATP13A2;PLK3;PRR5L;ZFAND1;PDCD10;MBD1,GO_Biological_Process_2023
prerank,NAD Metabolic Process (GO:0019674),0.4510588797655497,1.326121833173276,0.132996632996633,0.27369720380186724,1.0,4/19,5.42%,ME1;QPRT;KYNU;VCP,GO_Biological_Process_2023
prerank,Regulation Of T Cell Cytokine Production (GO:0002724),0.4491312000410309,1.3248149427507117,0.13028764805414553,0.27542154741987335,1.0,8/18,19.95%,CD55;HLA-A;LILRB4;HFE;TRAF2;TRPM4;MAP3K7;HLA-F,GO_Biological_Process_2023
prerank,Stress Granule Assembly (GO:0034063),0.42924745252958335,1.324632280277779,0.12357723577235773,0.27523242240045004,1.0,7/22,8.99%,ATXN2L;MAPT;UBAP2L;DYNC1H1;G3BP1;YTHDF2;BICD1,GO_Biological_Process_2023
prerank,Dendrite Morphogenesis (GO:0048813),-0.3621506433795064,-1.3243553814351965,0.08421052631578947,0.36166745064874123,1.0,15/35,16.96%,MAP6;CTNND2;DIP2A;DCDC2;CELSR2;WASL;PTEN;WNT7A;PTN;EPHB1;DLG4;FARP1;BTBD3;MEF2A;TMEM106B,GO_Biological_Process_2023
prerank,Macrophage Activation (GO:0042116),0.38672603401826333,1.3224415252351294,0.10950080515297907,0.2783088385434928,1.0,13/35,18.81%,ITGAM;MAPT;TREM2;IFI35;IFNGR1;TMEM106A;C1QA;ITGB2;TNF;AIF1;C5AR1;IFNG;SYK,GO_Biological_Process_2023
prerank,Protein Polyubiquitination (GO:0000209),0.28838973310721394,1.3223034010396222,0.037283621837549935,0.2780408788820889,1.0,69/215,24.22%,TRIM6;UBE2O;UBE2E1;RFFL;ZNF598;PRPF19;CBFB;TRAF5;TRIM25;ANAPC7;NPEPPS;UBE2E2;RNF213;CDC23;UBR5;UBE2T;TRIM27;RNF183;TRIM21;TRIM62;UBE2W;UBE2L6;RNF25;SHARPIN;WWP2;RNF4;UBE2D2;TNFAIP3;SKP1;UBE2Q1;RFPL1;RBCK1;TRIM31;CDC27;UBE2V2;PEX10;RNF217;TRIM65;UBE2S;RNF187;UBE2A;TRAF3IP2;TRIM34;RNF19B;UBE4B;CUL1;UBE2J2;TRAF2;RNF34;RNF166;UBE2L3;BRCA1;TRIM45;UBE2D1;WSB2;TRIM71;MKRN1;RNF115;ANAPC11;MKRN3;RNF26;NEDD4;ARIH2;RNF114;MARCHF1;TRIM32;TRIM38;UBE2B;TRIM5,GO_Biological_Process_2023
prerank,Myofibril Assembly (GO:0030239),-0.3338722201974412,-1.3214893296823336,0.08290155440414508,0.36600046032410827,1.0,15/45,18.40%,OBSL1;MYOM2;MYH3;MYOZ1;CSRP1;PDGFRB;TCAP;TPM1;BMP10;KRT19;CAPN3;MYOZ2;MYL9;LMOD2;PDGFRA,GO_Biological_Process_2023
prerank,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),0.402365310870616,1.3214735426438655,0.10963455149501661,0.27893233381672566,1.0,12/30,20.31%,BID;TNFRSF12A;FADD;PYCARD;LTBR;PML;TLR6;TNF;TRAF2;BCL10;PMAIP1;PAK2,GO_Biological_Process_2023
prerank,Determination Of Left/Right Symmetry (GO:0007368),-0.3632416936433611,-1.3205381104738814,0.10852713178294573,0.3663985661737158,1.0,9/32,15.71%,SMO;DNAI1;GALNT11;NOTCH1;KIF3B;MEGF8;MKKS;DLL1;CCDC39,GO_Biological_Process_2023
prerank,Regulation Of Secretion By Cell (GO:1903530),0.34823965560840126,1.3197180416983274,0.07963246554364471,0.28136631397097284,1.0,16/57,17.22%,CPLX2;RHBDF2;NSF;STX4;RAB3B;FER1L4;HCRT;RAB13;RIMS2;SAA1;OTOF;LGI3;SNCAIP;CPLX3;SYT1;CPLX4,GO_Biological_Process_2023
prerank,Regulation Of DNA Binding (GO:0051101),0.36627009958705714,1.3186541714662925,0.07751937984496124,0.28259089172948,1.0,12/46,13.32%,EGF;TXN;NME1;TFAP4;RNF220;LEF1;HABP4;MMP9;PPARG;HJURP;PLAUR;CDT1,GO_Biological_Process_2023
prerank,Dopamine Metabolic Process (GO:0042417),-0.43429726018753667,-1.3176247879213256,0.13838120104438642,0.3707826837535991,1.0,6/17,19.15%,DBH;MAOB;DRD4;LRTOMT;DRD1;GCH1,GO_Biological_Process_2023
prerank,Regulation Of Notch Signaling Pathway (GO:0008593),-0.31281876333249664,-1.3172761559648996,0.07964601769911504,0.3699927137310029,1.0,20/59,21.46%,SYNJ2BP;POFUT1;AKT1;GALNT11;DLK1;LLGL2;DTX1;CDK3;FBXW7;ZMIZ1;EPN2;DLL4;DLL1;ENHO;GATA2;ARRB1;MFNG;EGFL7;LFNG;ARRDC1,GO_Biological_Process_2023
prerank,Sensory Perception Of Mechanical Stimulus (GO:0050954),-0.2960373718724006,-1.3168423621622458,0.05830903790087463,0.3693415802249472,1.0,24/80,22.14%,HOMER2;USH2A;GRAP;COL11A2;ATP2B2;SPNS2;MYH7B;DCDC2;CHRNB2;LRTOMT;MARVELD2;ATP6V1B1;ALDH7A1;CACNA1D;COL4A3;LOXHD1;NIPBL;MYO3A;USH1G;GRM7;TIMM13;CLIC5;USP53;PCDH15,GO_Biological_Process_2023
prerank,Postreplication Repair (GO:0006301),0.4460890237691905,1.3168296176955974,0.13556338028169015,0.2852707103358544,1.0,12/18,34.23%,PARP10;VCP;RAD18;UBE2V2;UBE2A;USP10;MSH2;UBE2B;PCNA;TNFSF13B;POLN;UBE2NL,GO_Biological_Process_2023
prerank,Organophosphate Biosynthetic Process (GO:0090407),0.3908575147132216,1.3164493148189078,0.1201923076923077,0.28542677804241606,1.0,12/33,21.39%,G6PD;LPCAT1;IP6K1;FGF2;FITM2;PPIP5K1;TPK1;MOCOS;GALK2;MBOAT1;DCK;TPI1,GO_Biological_Process_2023
prerank,Heterochromatin Formation (GO:0031507),0.41078912760550923,1.3159608830364022,0.14335060449050085,0.2857111128831628,1.0,13/26,28.81%,TNP1;LMNA;UBR5;HDAC5;EZH1;CBX3;ZNFX1;TRIP12;SMARCA5;LMNB1;EZH2;SCMH1;RB1,GO_Biological_Process_2023
prerank,Positive Regulation Of Autophagy (GO:0010508),0.316681461050629,1.3158736347273627,0.07445255474452554,0.28539791059838787,1.0,28/99,18.56%,SQSTM1;IKBKG;TRIM6;MTDH;PLEKHF1;ZC3H12A;TPCN1;RB1CC1;PRKAA2;BECN1;LARP1;TRIM21;TSC2;TBK1;PLK3;TP53INP1;NPRL3;OPTN;RFPL1;TRIM65;TRIM34;HTT;BNIP3;GNAI3;PARK7;ULK1;MAP3K7;IFNG,GO_Biological_Process_2023
prerank,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),0.4569140937433148,1.315800885738861,0.12975778546712802,0.28504810180995654,1.0,8/17,18.71%,DYNC1LI1;CCNB1;LCMT1;NDC80;CDCA8;MAD2L1;BIRC5;AURKB,GO_Biological_Process_2023
prerank,cAMP-mediated Signaling (GO:0019933),-0.38631068495063103,-1.315356294576203,0.08624708624708624,0.3708329169004232,1.0,10/24,19.25%,PDE2A;PDE7B;RAPGEF2;RAPGEF3;PRSS8;ADCYAP1;GLP1R;DEFB1;ADCY2;PDE3A,GO_Biological_Process_2023
prerank,Positive Regulation Of Biomineral Tissue Development (GO:0070169),-0.3429399521550307,-1.31518033173817,0.11171662125340599,0.3696968932081314,1.0,18/39,26.80%,KL;ACVR2A;PKDCC;FZD9;BMPR2;RXRA;SLC20A2;BMPR1A;PTN;ACVR2B;BMPR1B;WNT4;MEF2C;GPM6B;BMP7;ATP2B1;RXRB;BMP6,GO_Biological_Process_2023
prerank,Negative Regulation Of Endothelial Cell Migration (GO:0010596),-0.36119222151087704,-1.3145683861558046,0.08923884514435695,0.3693741441204985,1.0,15/34,20.04%,SYNJ2BP;NOTCH1;NR2F2;DAB2IP;APOH;GADD45A;HMGB1;JUP;DCN;DLL4;BMP10;MEF2C;PTPRM;MECP2;GDF2,GO_Biological_Process_2023
prerank,Ureteric Bud Development (GO:0001657),-0.41513533692594673,-1.3143338572756365,0.12598425196850394,0.368291365877128,1.0,10/18,31.90%,ROBO2;FGFR2;TCF21;NPNT;WNT11;FOXC1;BMP7;SALL1;OXSR1;SLIT2,GO_Biological_Process_2023
prerank,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),0.40345203602422075,1.3139781528515462,0.11688311688311688,0.2876194797889873,1.0,19/30,32.95%,TRIM6;CD55;HLA-A;NOD2;LAPTM5;TRAF2;MAP3K7;HLA-F;CLEC7A;FFAR3;TNFRSF14;IRF5;HLA-E;SLC7A5;XCL1;WNT5A;KIR2DL4;RAET1G;FFAR2,GO_Biological_Process_2023
prerank,Regulation Of Chromosome Segregation (GO:0051983),0.42171511127993866,1.3133965793098799,0.11584327086882454,0.2881439047774413,1.0,9/24,19.10%,KIF2C;RAD18;NCAPG;ZNF207;BUB1;NCAPH;CDC6;CDCA2;CSNK2A2,GO_Biological_Process_2023
prerank,Axoneme Assembly (GO:0035082),0.42418251877790786,1.312696692539877,0.11390284757118928,0.28892202806999234,1.0,8/24,15.59%,TTC26;CCDC40;LRGUK;RSPH1;GAS8;SPEF1;DNAJB13;SPAG1,GO_Biological_Process_2023
prerank,Protein Processing (GO:0016485),-0.2845990254103344,-1.3123154496125073,0.050505050505050504,0.3710188965829273,1.0,22/105,13.60%,KLKB1;ASPRV1;PCSK6;ECE1;F7;BACE1;TMPRSS2;ADAMTS13;MASP1;PCSK4;CTSH;CTSG;F12;RCE1;HGFAC;CPN1;F9;SEC11A;C1RL;FURIN;PSEN1;AEBP1,GO_Biological_Process_2023
prerank,Transcription By RNA Polymerase I (GO:0006360),0.4800458674942367,1.3122488980050366,0.14669051878354203,0.2891943370476226,1.0,4/15,15.24%,TCOF1;UBTF;POLR2L;GTF2H1,GO_Biological_Process_2023
prerank,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),-0.30702485043017597,-1.3113821664688712,0.05089820359281437,0.37136766272725064,1.0,21/70,15.35%,APOA1;FERMT2;ENG;SMAD6;WFIKKN1;SMAD4;PXN;PTPRK;SMAD7;LTBP2;CLDN5;SIRT1;CDH5;LRRC32;CITED1;ZMIZ1;FURIN;BMPR1A;EID2;ZFYVE9;USP9X,GO_Biological_Process_2023
prerank,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),-0.30589893246618705,-1.3113167392145515,0.07692307692307693,0.3700588509246782,1.0,32/68,25.96%,SYNJ2BP;SERPINF1;NPR1;HSPG2;TEK;DAB2IP;APOH;CLDN5;DCN;HHEX;ISM1;COL4A3;ECSCR;THBS2;EMILIN1;FOXJ2;PDE3B;WNT4;THBS4;PTPRM;MECP2;SPARC;GTF2I;GDF2;ROCK1;FOXC1;SPRY2;TNMD;COL4A2;ANGPT4;KRIT1;IL17F,GO_Biological_Process_2023
prerank,Negative Regulation Of Wound Healing (GO:0061045),-0.37268232409262403,-1.310890877805551,0.1240506329113924,0.3694581401135335,1.0,8/28,12.29%,KNG1;PHLDB2;VTN;PROC;MYOZ1;APOH;CRK;PTEN,GO_Biological_Process_2023
prerank,Protein Glycosylation (GO:0006486),0.30432535107732706,1.310739237668026,0.05138888888888889,0.2912580913804014,1.0,25/133,13.43%,GCNT3;B3GNTL1;ALG1;MGAT4B;ST3GAL4;PSMD2;PLOD1;PMM2;GCNT2;PLOD2;ALG3;ST3GAL5;GALNT10;B4GALT7;DPAGT1;NPC1;POMGNT1;DDOST;KRTCAP2;ARFGEF1;MLEC;ST3GAL2;TMEM165;PDCD6;ALG11,GO_Biological_Process_2023
prerank,Membrane Organization (GO:0061024),0.29803792061518836,1.3104979264299874,0.04189944134078212,0.29116640641040586,1.0,58/148,30.44%,ANXA2;TMCC1;VAPA;HGS;LPCAT2;PPT1;LMNA;NSFL1C;CLN3;SYNGR2;S100A10;HSPA8;NUP93;PDCD6IP;CORO1C;CHMP4C;NPC1;KIF20A;VPS28;RABIF;VPS37C;CEP55;SNX3;OTOF;EXOC3;TLCD1;NUP155;AAK1;STX11;VPS25;MITD1;GLTP;SNF8;ANK2;CCDC88A;CHMP1A;VAMP3;TSG101;SNAP23;SH3GLB1;EXOC2;DBNL;SLC9A3R1;GRIN3B;LMNB1;EXOC7;SNAP29;CR1;SAR1B;ATP2C1;SGCZ;REEP4;MFN2;ESYT1;TTPA;TIMM50;CHMP5;GCA,GO_Biological_Process_2023
prerank,Carbohydrate Derivative Transport (GO:1901264),0.4647436499673453,1.3094632122151553,0.1615798922800718,0.29246052361948055,1.0,8/16,18.17%,VLDLR;CLN3;NPC2;SLC29A3;SLC15A3;SCARB1;PLTP;SLC25A19,GO_Biological_Process_2023
prerank,Cellular Response To Calcium Ion (GO:0071277),-0.30890384562857803,-1.3093303897728463,0.0755813953488372,0.3711201430270069,1.0,21/67,21.18%,ADCY1;SYT7;PPIF;GPLD1;CRHBP;CPNE6;SMPD1;SYT9;CLU;CDKN2AIP;CACNA1A;ITPKB;CAMK2D;CAPN3;ALOX15;SYT8;MEF2A;MEF2C;CPNE1;SYT15;RASGRP2,GO_Biological_Process_2023
prerank,Regulation Of Protein Localization To Cell Surface (GO:2000008),0.38985570826613875,1.309315104740343,0.1256198347107438,0.2922067133765144,1.0,8/30,15.56%,EGF;HSP90AB1;STX4;STX3;TYROBP;RAB11FIP5;TNF;HFE,GO_Biological_Process_2023
prerank,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.327164670846893,1.309230182883568,0.0673352435530086,0.2918610007813059,1.0,28/80,20.71%,SDCBP;LIMK1;RHOC;HGS;BID;CHGA;MMP3;VCP;PDCD6IP;ATP13A2;NRG1;FAF1;FNIP1;FLOT1;BAK1;MMP1;RAB7A;PLEK;PFN2;TFRC;TNF;SNF8;PARK7;IFNG;SYK;TSG101;MTSS1;CLEC7A,GO_Biological_Process_2023
prerank,Organelle Fusion (GO:0048284),0.43076003298412857,1.307751671696434,0.13043478260869565,0.2938192643996699,1.0,9/21,19.06%,CIDEC;STX4;VPS11;STX3;BCL2A1;VPS18;GDAP1;MCL1;MFN1,GO_Biological_Process_2023
prerank,Collagen Fibril Organization (GO:0030199),-0.3434466467124347,-1.3074155417496824,0.08801955990220049,0.3736972765553444,1.0,12/38,22.16%,COL18A1;SERPINF2;COL27A1;COL11A2;SERPINH1;COL14A1;DPT;COL12A1;DDR2;PXDN;LUM;NF1,GO_Biological_Process_2023
prerank,Keratan Sulfate Metabolic Process (GO:0042339),0.456167423338501,1.3071473806348208,0.13893653516295026,0.29433419140691297,1.0,6/17,24.33%,GNS;ST3GAL4;ST3GAL2;GLB1;B3GNT4;B3GNT3,GO_Biological_Process_2023
prerank,Protein Ubiquitination (GO:0016567),0.2678169380457433,1.3068845746046396,0.015990159901599015,0.294292063543283,1.0,118/391,24.87%,TRIM54;KLHL21;TRIM6;FBXO32;UBD;RNF220;UBE2O;TRAF7;UBE2E1;ZNF598;PRPF19;KLHL12;RNF139;CBFB;FANCA;NAE1;TRIM7;SPSB2;RNF44;TRIM25;ANAPC7;NPEPPS;RNF213;VPS11;TRAIP;VCP;UBR5;UBE2T;RAD18;RNF183;TSPAN17;TRIM21;PEX2;KLHL18;TRIM62;UBE2W;TRIM40;UBE2L6;PLK1;RNF25;SPSB1;WWP2;RNF4;RFPL4B;KBTBD8;RNF157;UBE2D2;ISG15;TRIM72;SKP1;UBE2Q1;RFPL1;RBCK1;TRIM31;UBE2V2;CCNF;PEX10;RNF217;UBE2S;TRIM47;RNF187;UBE2A;TRIM11;TRIM34;RNF19B;RNF10;VCPIP1;UBE4B;TRIM41;RAD51;CUL1;UBA1;RNF113A;UBE2J2;TRIM37;TRAF2;KEAP1;VPS18;KCTD13;RNF34;ASB5;ZNRF3;RNF166;UBE2L3;ATG3;BRCA1;ZC4H2;FANCB;USP5;BIRC7;USP7;UCHL3;UBE2D1;WSB2;TRIM71;MKRN1;RNF115;DTX2;ANAPC11;NUB1;MKRN3;WWP1;RNF26;TRIM55;NEDD4;HERC5;ARIH2;RNF114;MEFV;MARCHF1;TRIM32;TRIM38;UBE2B;TRIM5;TRIP12;TRIM23;MKRN2;DDB1,GO_Biological_Process_2023
prerank,Cellular Response To Interleukin-1 (GO:0071347),0.3289482202992987,1.3059943251944153,0.08047690014903129,0.29528529221459715,1.0,25/79,20.48%,IRAK2;CCL20;ZC3H12A;TNIP2;GBP2;PYCARD;CCL3L1;MAPK3;CCL4L1;IRAK1;GBP3;CCL3;ANKRD1;IL1B;CD40;CCL4;GBP1;PLCB1;CCL8;CCL7;USP10;RPS6KA4;MAP3K7;MYLK3;SPAM1,GO_Biological_Process_2023
prerank,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),0.41144372153108133,1.305743296765284,0.11734693877551021,0.29521331980876164,1.0,9/25,19.74%,CASP4;TRIB3;BAK1;DNAJC10;ATF4;DDIT3;BBC3;TRAF2;QRICH1,GO_Biological_Process_2023
prerank,Cellular Response To Lipid (GO:0071396),0.28695853518137265,1.3056625118913634,0.03664921465968586,0.29485273151907443,1.0,63/207,21.43%,SPP1;AKR1C3;LY96;MSN;TNIP1;LYN;MGST1;TWF2;TREM2;WNT3A;ZC3H12A;TNIP2;TFPI;ADAM15;GBP2;RHOA;PYCARD;HSPA8;ADAM9;HSPA1B;HSPA1A;CD80;CXCL3;PEX2;AKR1B1;CASP1;AHR;GBP3;TNIP3;GFI1;NOD2;TNFAIP3;CXCL5;ANKRD1;IL1B;FZD7;ADCY8;SERPINE1;TRIM41;CD68;CXCL6;CARD16;CXCL1;WNT6;BCL10;CD86;POU4F2;LILRB2;RUVBL2;UBE2L3;IL1A;GIT1;LILRB1;PDK3;SYK;LCP1;MYOG;IL10;PF4V1;CD180;NFKBIB;ZNF703;WNT10B,GO_Biological_Process_2023
prerank,Phospholipid Dephosphorylation (GO:0046839),-0.4220126031118268,-1.3056563433777435,0.1463963963963964,0.37586293164497486,1.0,8/17,23.29%,INPP5K;SYNJ1;PTEN;MTMR6;SYNJ2;MTM1;INPP5B;SACM1L,GO_Biological_Process_2023
prerank,Superoxide Anion Generation (GO:0042554),0.4510365664242063,1.3051007016153964,0.15742397137745975,0.29534178841171743,1.0,8/18,20.12%,NCF2;NCF4;CYBB;NCF1B;NCF1C;NCF1;SH3PXD2B;DUOX2,GO_Biological_Process_2023
prerank,Mitotic Nuclear Division (GO:0140014),0.3685158779773747,1.3045888092582851,0.11737089201877934,0.2956911260286202,1.0,22/42,29.57%,RAN;TUBG1;NUP62;ZNF207;PLK1;NDC80;UBE2S;KLHDC8B;CENPK;CTDP1;KIF18A;CENPI;ZWINT;KIFC1;NDE1;SPAG5;KIF18B;NUSAP1;UBE2C;KNTC1;EPS8;NSL1,GO_Biological_Process_2023
prerank,Regulation Of Collagen Biosynthetic Process (GO:0032965),-0.4420898906294853,-1.303229651273554,0.15714285714285714,0.3793300515918033,1.0,6/15,19.91%,SERPINF2;F2;F2R;EMILIN1;WNT4;TGFB3,GO_Biological_Process_2023
prerank,Endothelial Cell Proliferation (GO:0001935),-0.42176065884232217,-1.3029440517702942,0.15862068965517243,0.378405518242649,1.0,9/18,26.27%,SEMA5A;TEK;BMPR2;DLG1;BMPER;PROK1;CD34;ANGPT4;PRKX,GO_Biological_Process_2023
prerank,Regulation Of RIG-I Signaling Pathway (GO:0039535),0.4547669499280129,1.3028341653108513,0.14965986394557823,0.29822092906366265,1.0,3/16,4.78%,NPLOC4;BIRC3;GPATCH3,GO_Biological_Process_2023
prerank,Melanosome Organization (GO:0032438),0.38831960788029146,1.3023346591492153,0.116751269035533,0.298564477334472,1.0,10/32,14.55%,HPS1;AP3B1;AP3S1;AP1B1;RAB32;BLOC1S3;AP1S1;HPS4;BLOC1S2;RAB38,GO_Biological_Process_2023
prerank,Response To cAMP (GO:0051591),-0.3545896853002065,-1.3020057685611157,0.1065989847715736,0.37897676553256066,1.0,9/36,12.90%,PDE2A;AKAP9;CRHBP;RAPGEF2;RAPGEF3;INPP5K;AQP1;CITED1;SLC26A3,GO_Biological_Process_2023
prerank,Dicarboxylic Acid Transport (GO:0006835),0.4247371977563885,1.3009865395024236,0.14521452145214522,0.3003924985828864,1.0,8/24,18.59%,SLC26A6;SLC26A7;SLC25A32;SLC22A6;SLC1A3;SLC13A3;UCP2;FOLR2,GO_Biological_Process_2023
prerank,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",0.4825673068713584,1.3005854292151264,0.14334470989761092,0.30056608639333593,1.0,4/15,5.42%,NPLOC4;DERL1;FAF2;VCP,GO_Biological_Process_2023
prerank,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),-0.362336109864079,-1.2997929577817646,0.12064343163538874,0.38224160419127445,1.0,16/31,27.16%,PIK3R1;TEK;DAB2IP;FLT3;PDGFB;PDGFRB;PTK2B;FLT1;CCL21;PDGFRA;PIK3R4;PIK3R3;PIK3R2;WDR91;FGFR3;IRS1,GO_Biological_Process_2023
prerank,protein-DNA Complex Assembly (GO:0065004),0.3702733648474169,1.2993911456326035,0.12202852614896989,0.30216708694430455,1.0,19/37,32.39%,NPM1;ASF1A;NAP1L2;CHRAC1;UBN1;NAP1L1;DAXX;RAD51;GRWD1;HAT1;SSRP1;HMGB2;SMARCA5;SOX9;BAZ1A;CHAF1B;RBBP4;DMC1;ASF1B,GO_Biological_Process_2023
prerank,Granulocyte Chemotaxis (GO:0071621),0.33184613152061626,1.2983388459125673,0.08708708708708708,0.3034464889514188,1.0,24/70,23.54%,TREM1;CCL20;S100A9;CCL3L1;FCER1G;CCL4L1;PPIA;CXCL3;CXCL5;CCL3;SAA1;ITGB2;CCL4;CXCL6;CXCL1;CCL8;CCL7;NCKAP1L;SYK;PF4V1;PIK3CD;CCL26;EDN1;CXCL11,GO_Biological_Process_2023
prerank,Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990),-0.44399714584594385,-1.297041732743914,0.15331807780320367,0.3861689791611328,1.0,7/15,19.20%,ECE1;AVPR2;AVPR1A;EDN2;EDN3;ACE2;AVPR1B,GO_Biological_Process_2023
